Mask,Image
humap_dataset/train/masks/3b796c86f2ef_mask.tif,humap_dataset/train/images/3b796c86f2ef.tif
humap_dataset/train/masks/ab9b5d4d6059_mask.tif,humap_dataset/train/images/ab9b5d4d6059.tif
humap_dataset/train/masks/12989675c0b5_mask.tif,humap_dataset/train/images/12989675c0b5.tif
humap_dataset/train/masks/f73b7aca41d4_mask.tif,humap_dataset/train/images/f73b7aca41d4.tif
humap_dataset/train/masks/c66de2904503_mask.tif,humap_dataset/train/images/c66de2904503.tif
humap_dataset/train/masks/43c6095181fd_mask.tif,humap_dataset/train/images/43c6095181fd.tif
humap_dataset/train/masks/f48f6580655c_mask.tif,humap_dataset/train/images/f48f6580655c.tif
humap_dataset/train/masks/6fcc6c7f91e3_mask.tif,humap_dataset/train/images/6fcc6c7f91e3.tif
humap_dataset/train/masks/349a6a8fc66e_mask.tif,humap_dataset/train/images/349a6a8fc66e.tif
humap_dataset/train/masks/6d7de92aca26_mask.tif,humap_dataset/train/images/6d7de92aca26.tif
humap_dataset/train/masks/a9718ca44c8d_mask.tif,humap_dataset/train/images/a9718ca44c8d.tif
humap_dataset/train/masks/aa762ea74f0f_mask.tif,humap_dataset/train/images/aa762ea74f0f.tif
humap_dataset/train/masks/478edfd9acf9_mask.tif,humap_dataset/train/images/478edfd9acf9.tif
humap_dataset/train/masks/8f4c08f55c0f_mask.tif,humap_dataset/train/images/8f4c08f55c0f.tif
humap_dataset/train/masks/8b7bc30b6173_mask.tif,humap_dataset/train/images/8b7bc30b6173.tif
humap_dataset/train/masks/1222b4306c01_mask.tif,humap_dataset/train/images/1222b4306c01.tif
humap_dataset/train/masks/e21c60b762c9_mask.tif,humap_dataset/train/images/e21c60b762c9.tif
humap_dataset/train/masks/7632e7605ef9_mask.tif,humap_dataset/train/images/7632e7605ef9.tif
humap_dataset/train/masks/4db0a32fbd79_mask.tif,humap_dataset/train/images/4db0a32fbd79.tif
humap_dataset/train/masks/495169bbaa46_mask.tif,humap_dataset/train/images/495169bbaa46.tif
humap_dataset/train/masks/c79b1b1886d4_mask.tif,humap_dataset/train/images/c79b1b1886d4.tif
humap_dataset/train/masks/1ed324bad445_mask.tif,humap_dataset/train/images/1ed324bad445.tif
humap_dataset/train/masks/aa5761ee8eda_mask.tif,humap_dataset/train/images/aa5761ee8eda.tif
humap_dataset/train/masks/fb5faa60f9d0_mask.tif,humap_dataset/train/images/fb5faa60f9d0.tif
humap_dataset/train/masks/0870e4f9d580_mask.tif,humap_dataset/train/images/0870e4f9d580.tif
humap_dataset/train/masks/84d81e7b03c1_mask.tif,humap_dataset/train/images/84d81e7b03c1.tif
humap_dataset/train/masks/2d232dbe41bb_mask.tif,humap_dataset/train/images/2d232dbe41bb.tif
humap_dataset/train/masks/71747eee6354_mask.tif,humap_dataset/train/images/71747eee6354.tif
humap_dataset/train/masks/db8adbc51c82_mask.tif,humap_dataset/train/images/db8adbc51c82.tif
humap_dataset/train/masks/7baf01b7068e_mask.tif,humap_dataset/train/images/7baf01b7068e.tif
humap_dataset/train/masks/fa207406c405_mask.tif,humap_dataset/train/images/fa207406c405.tif
humap_dataset/train/masks/b2106c522f46_mask.tif,humap_dataset/train/images/b2106c522f46.tif
humap_dataset/train/masks/e7161814d297_mask.tif,humap_dataset/train/images/e7161814d297.tif
humap_dataset/train/masks/3936393ac567_mask.tif,humap_dataset/train/images/3936393ac567.tif
humap_dataset/train/masks/f9e8ec6eeb43_mask.tif,humap_dataset/train/images/f9e8ec6eeb43.tif
humap_dataset/train/masks/652bd8e1cb00_mask.tif,humap_dataset/train/images/652bd8e1cb00.tif
humap_dataset/train/masks/38ab48356c82_mask.tif,humap_dataset/train/images/38ab48356c82.tif
humap_dataset/train/masks/a3e273001980_mask.tif,humap_dataset/train/images/a3e273001980.tif
humap_dataset/train/masks/f2a31831f412_mask.tif,humap_dataset/train/images/f2a31831f412.tif
humap_dataset/train/masks/902bace17e68_mask.tif,humap_dataset/train/images/902bace17e68.tif
humap_dataset/train/masks/85c2d78dbbc0_mask.tif,humap_dataset/train/images/85c2d78dbbc0.tif
humap_dataset/train/masks/3ca506a3f4bb_mask.tif,humap_dataset/train/images/3ca506a3f4bb.tif
humap_dataset/train/masks/2b1cf5bbc9ea_mask.tif,humap_dataset/train/images/2b1cf5bbc9ea.tif
humap_dataset/train/masks/53c7f76b42eb_mask.tif,humap_dataset/train/images/53c7f76b42eb.tif
humap_dataset/train/masks/eb6b959be840_mask.tif,humap_dataset/train/images/eb6b959be840.tif
humap_dataset/train/masks/fc0e6e06e2a2_mask.tif,humap_dataset/train/images/fc0e6e06e2a2.tif
humap_dataset/train/masks/f027b0dfd2e9_mask.tif,humap_dataset/train/images/f027b0dfd2e9.tif
humap_dataset/train/masks/bc395209b187_mask.tif,humap_dataset/train/images/bc395209b187.tif
humap_dataset/train/masks/cc8bdabbc3eb_mask.tif,humap_dataset/train/images/cc8bdabbc3eb.tif
humap_dataset/train/masks/cfbf75947d43_mask.tif,humap_dataset/train/images/cfbf75947d43.tif
humap_dataset/train/masks/368660921c18_mask.tif,humap_dataset/train/images/368660921c18.tif
humap_dataset/train/masks/deb8c17483c0_mask.tif,humap_dataset/train/images/deb8c17483c0.tif
humap_dataset/train/masks/55eef661b175_mask.tif,humap_dataset/train/images/55eef661b175.tif
humap_dataset/train/masks/e27bfe79ed1b_mask.tif,humap_dataset/train/images/e27bfe79ed1b.tif
humap_dataset/train/masks/7b7327ccac8d_mask.tif,humap_dataset/train/images/7b7327ccac8d.tif
humap_dataset/train/masks/5ea525251225_mask.tif,humap_dataset/train/images/5ea525251225.tif
humap_dataset/train/masks/a661cbfc8464_mask.tif,humap_dataset/train/images/a661cbfc8464.tif
humap_dataset/train/masks/65e7ca00c422_mask.tif,humap_dataset/train/images/65e7ca00c422.tif
humap_dataset/train/masks/be16177671b1_mask.tif,humap_dataset/train/images/be16177671b1.tif
humap_dataset/train/masks/9546e3a4b2a9_mask.tif,humap_dataset/train/images/9546e3a4b2a9.tif
humap_dataset/train/masks/94ad7d9e5497_mask.tif,humap_dataset/train/images/94ad7d9e5497.tif
humap_dataset/train/masks/aa05d1efb6bc_mask.tif,humap_dataset/train/images/aa05d1efb6bc.tif
humap_dataset/train/masks/0067d5ad2250_mask.tif,humap_dataset/train/images/0067d5ad2250.tif
humap_dataset/train/masks/74c1f7f6a166_mask.tif,humap_dataset/train/images/74c1f7f6a166.tif
humap_dataset/train/masks/a0fed17a5bc6_mask.tif,humap_dataset/train/images/a0fed17a5bc6.tif
humap_dataset/train/masks/6a221c2e5e23_mask.tif,humap_dataset/train/images/6a221c2e5e23.tif
humap_dataset/train/masks/20fe34303d84_mask.tif,humap_dataset/train/images/20fe34303d84.tif
humap_dataset/train/masks/23c98917da69_mask.tif,humap_dataset/train/images/23c98917da69.tif
humap_dataset/train/masks/59d22218ba83_mask.tif,humap_dataset/train/images/59d22218ba83.tif
humap_dataset/train/masks/910b93e1cf28_mask.tif,humap_dataset/train/images/910b93e1cf28.tif
humap_dataset/train/masks/465022519f3f_mask.tif,humap_dataset/train/images/465022519f3f.tif
humap_dataset/train/masks/02d2022943a4_mask.tif,humap_dataset/train/images/02d2022943a4.tif
humap_dataset/train/masks/7483bb77d145_mask.tif,humap_dataset/train/images/7483bb77d145.tif
humap_dataset/train/masks/09e1916da449_mask.tif,humap_dataset/train/images/09e1916da449.tif
humap_dataset/train/masks/3ca3b1b0db63_mask.tif,humap_dataset/train/images/3ca3b1b0db63.tif
humap_dataset/train/masks/64bdfb888ab0_mask.tif,humap_dataset/train/images/64bdfb888ab0.tif
humap_dataset/train/masks/0a5be90855e3_mask.tif,humap_dataset/train/images/0a5be90855e3.tif
humap_dataset/train/masks/a418cbf4e695_mask.tif,humap_dataset/train/images/a418cbf4e695.tif
humap_dataset/train/masks/8268dda3e499_mask.tif,humap_dataset/train/images/8268dda3e499.tif
humap_dataset/train/masks/2519a0f1b867_mask.tif,humap_dataset/train/images/2519a0f1b867.tif
humap_dataset/train/masks/57e5b459aabd_mask.tif,humap_dataset/train/images/57e5b459aabd.tif
humap_dataset/train/masks/8780578e6bbb_mask.tif,humap_dataset/train/images/8780578e6bbb.tif
humap_dataset/train/masks/ad0363026f05_mask.tif,humap_dataset/train/images/ad0363026f05.tif
humap_dataset/train/masks/4aa434181421_mask.tif,humap_dataset/train/images/4aa434181421.tif
humap_dataset/train/masks/d8f61858d47a_mask.tif,humap_dataset/train/images/d8f61858d47a.tif
humap_dataset/train/masks/d71ee2e0b7b5_mask.tif,humap_dataset/train/images/d71ee2e0b7b5.tif
humap_dataset/train/masks/e8758c97b189_mask.tif,humap_dataset/train/images/e8758c97b189.tif
humap_dataset/train/masks/42ff76db84c1_mask.tif,humap_dataset/train/images/42ff76db84c1.tif
humap_dataset/train/masks/72c650f761d3_mask.tif,humap_dataset/train/images/72c650f761d3.tif
humap_dataset/train/masks/dbca0821ce3c_mask.tif,humap_dataset/train/images/dbca0821ce3c.tif
humap_dataset/train/masks/3eb6c82b1668_mask.tif,humap_dataset/train/images/3eb6c82b1668.tif
humap_dataset/train/masks/d34a9780d222_mask.tif,humap_dataset/train/images/d34a9780d222.tif
humap_dataset/train/masks/3780b2400433_mask.tif,humap_dataset/train/images/3780b2400433.tif
humap_dataset/train/masks/dfd19ff8017e_mask.tif,humap_dataset/train/images/dfd19ff8017e.tif
humap_dataset/train/masks/62bc683d8c8a_mask.tif,humap_dataset/train/images/62bc683d8c8a.tif
humap_dataset/train/masks/26c4a12c5a87_mask.tif,humap_dataset/train/images/26c4a12c5a87.tif
humap_dataset/train/masks/4142122db8e4_mask.tif,humap_dataset/train/images/4142122db8e4.tif
humap_dataset/train/masks/9782ac95d840_mask.tif,humap_dataset/train/images/9782ac95d840.tif
humap_dataset/train/masks/bee3838707f4_mask.tif,humap_dataset/train/images/bee3838707f4.tif
humap_dataset/train/masks/fdc723893ce2_mask.tif,humap_dataset/train/images/fdc723893ce2.tif
humap_dataset/train/masks/b8db704134ac_mask.tif,humap_dataset/train/images/b8db704134ac.tif
humap_dataset/train/masks/8491370e454b_mask.tif,humap_dataset/train/images/8491370e454b.tif
humap_dataset/train/masks/a76c9a4f745c_mask.tif,humap_dataset/train/images/a76c9a4f745c.tif
humap_dataset/train/masks/81e49a2e8c6b_mask.tif,humap_dataset/train/images/81e49a2e8c6b.tif
humap_dataset/train/masks/d1286858fd92_mask.tif,humap_dataset/train/images/d1286858fd92.tif
humap_dataset/train/masks/6aa29be63071_mask.tif,humap_dataset/train/images/6aa29be63071.tif
humap_dataset/train/masks/07199abc71ec_mask.tif,humap_dataset/train/images/07199abc71ec.tif
humap_dataset/train/masks/94a3c72459be_mask.tif,humap_dataset/train/images/94a3c72459be.tif
humap_dataset/train/masks/ace43628b108_mask.tif,humap_dataset/train/images/ace43628b108.tif
humap_dataset/train/masks/3ef978f2c262_mask.tif,humap_dataset/train/images/3ef978f2c262.tif
humap_dataset/train/masks/539741a6f8dc_mask.tif,humap_dataset/train/images/539741a6f8dc.tif
humap_dataset/train/masks/72cdbbaeef56_mask.tif,humap_dataset/train/images/72cdbbaeef56.tif
humap_dataset/train/masks/208ec420a4f1_mask.tif,humap_dataset/train/images/208ec420a4f1.tif
humap_dataset/train/masks/a4c8e8f95bc2_mask.tif,humap_dataset/train/images/a4c8e8f95bc2.tif
humap_dataset/train/masks/eadc7dc8a3fc_mask.tif,humap_dataset/train/images/eadc7dc8a3fc.tif
humap_dataset/train/masks/15d12fd18a57_mask.tif,humap_dataset/train/images/15d12fd18a57.tif
humap_dataset/train/masks/e283ea6e3f7b_mask.tif,humap_dataset/train/images/e283ea6e3f7b.tif
humap_dataset/train/masks/c3e1d10f1fc6_mask.tif,humap_dataset/train/images/c3e1d10f1fc6.tif
humap_dataset/train/masks/c864a708f66a_mask.tif,humap_dataset/train/images/c864a708f66a.tif
humap_dataset/train/masks/50dc42c72b45_mask.tif,humap_dataset/train/images/50dc42c72b45.tif
humap_dataset/train/masks/2e51dff130b7_mask.tif,humap_dataset/train/images/2e51dff130b7.tif
humap_dataset/train/masks/77c7c3714f08_mask.tif,humap_dataset/train/images/77c7c3714f08.tif
humap_dataset/train/masks/dcc3cfed279c_mask.tif,humap_dataset/train/images/dcc3cfed279c.tif
humap_dataset/train/masks/771f8c972c6a_mask.tif,humap_dataset/train/images/771f8c972c6a.tif
humap_dataset/train/masks/a9f8aa3cccf0_mask.tif,humap_dataset/train/images/a9f8aa3cccf0.tif
humap_dataset/train/masks/56bbe99602d3_mask.tif,humap_dataset/train/images/56bbe99602d3.tif
humap_dataset/train/masks/c78dc47a677d_mask.tif,humap_dataset/train/images/c78dc47a677d.tif
humap_dataset/train/masks/15e5df255b86_mask.tif,humap_dataset/train/images/15e5df255b86.tif
humap_dataset/train/masks/cfcbc3b1aa48_mask.tif,humap_dataset/train/images/cfcbc3b1aa48.tif
humap_dataset/train/masks/1b2d34c9e9fe_mask.tif,humap_dataset/train/images/1b2d34c9e9fe.tif
humap_dataset/train/masks/4ad4c41ecad6_mask.tif,humap_dataset/train/images/4ad4c41ecad6.tif
humap_dataset/train/masks/314f2d4952e3_mask.tif,humap_dataset/train/images/314f2d4952e3.tif
humap_dataset/train/masks/cf50015c533c_mask.tif,humap_dataset/train/images/cf50015c533c.tif
humap_dataset/train/masks/8a1e5ef00438_mask.tif,humap_dataset/train/images/8a1e5ef00438.tif
humap_dataset/train/masks/5384b927f5b3_mask.tif,humap_dataset/train/images/5384b927f5b3.tif
humap_dataset/train/masks/ebd15075feab_mask.tif,humap_dataset/train/images/ebd15075feab.tif
humap_dataset/train/masks/50ec76b042b1_mask.tif,humap_dataset/train/images/50ec76b042b1.tif
humap_dataset/train/masks/08ea167cfd5d_mask.tif,humap_dataset/train/images/08ea167cfd5d.tif
humap_dataset/train/masks/857753b9fec3_mask.tif,humap_dataset/train/images/857753b9fec3.tif
humap_dataset/train/masks/dc03d69afd95_mask.tif,humap_dataset/train/images/dc03d69afd95.tif
humap_dataset/train/masks/7db4a2106f14_mask.tif,humap_dataset/train/images/7db4a2106f14.tif
humap_dataset/train/masks/d2f339b5ffb4_mask.tif,humap_dataset/train/images/d2f339b5ffb4.tif
humap_dataset/train/masks/b6e0eb93d1d7_mask.tif,humap_dataset/train/images/b6e0eb93d1d7.tif
humap_dataset/train/masks/ce27b0613895_mask.tif,humap_dataset/train/images/ce27b0613895.tif
humap_dataset/train/masks/eea6c0c6130a_mask.tif,humap_dataset/train/images/eea6c0c6130a.tif
humap_dataset/train/masks/38699460e609_mask.tif,humap_dataset/train/images/38699460e609.tif
humap_dataset/train/masks/4ba8d55f7acb_mask.tif,humap_dataset/train/images/4ba8d55f7acb.tif
humap_dataset/train/masks/189064c6a137_mask.tif,humap_dataset/train/images/189064c6a137.tif
humap_dataset/train/masks/71bf4443c163_mask.tif,humap_dataset/train/images/71bf4443c163.tif
humap_dataset/train/masks/b68a2e3b48bd_mask.tif,humap_dataset/train/images/b68a2e3b48bd.tif
humap_dataset/train/masks/d030717228ae_mask.tif,humap_dataset/train/images/d030717228ae.tif
humap_dataset/train/masks/314a25a7f92d_mask.tif,humap_dataset/train/images/314a25a7f92d.tif
humap_dataset/train/masks/9d417eed72a8_mask.tif,humap_dataset/train/images/9d417eed72a8.tif
humap_dataset/train/masks/209426451a36_mask.tif,humap_dataset/train/images/209426451a36.tif
humap_dataset/train/masks/578ced5a0ac0_mask.tif,humap_dataset/train/images/578ced5a0ac0.tif
humap_dataset/train/masks/c2569a219a0b_mask.tif,humap_dataset/train/images/c2569a219a0b.tif
humap_dataset/train/masks/3e38a14cb10f_mask.tif,humap_dataset/train/images/3e38a14cb10f.tif
humap_dataset/train/masks/e2924beb5567_mask.tif,humap_dataset/train/images/e2924beb5567.tif
humap_dataset/train/masks/23c30a541c7a_mask.tif,humap_dataset/train/images/23c30a541c7a.tif
humap_dataset/train/masks/c062fbe6ba1b_mask.tif,humap_dataset/train/images/c062fbe6ba1b.tif
humap_dataset/train/masks/ae14caf08188_mask.tif,humap_dataset/train/images/ae14caf08188.tif
humap_dataset/train/masks/83db373faecc_mask.tif,humap_dataset/train/images/83db373faecc.tif
humap_dataset/train/masks/02f563532696_mask.tif,humap_dataset/train/images/02f563532696.tif
humap_dataset/train/masks/c72da07dc0ee_mask.tif,humap_dataset/train/images/c72da07dc0ee.tif
humap_dataset/train/masks/b4598f8d84f8_mask.tif,humap_dataset/train/images/b4598f8d84f8.tif
humap_dataset/train/masks/8ebe362f6098_mask.tif,humap_dataset/train/images/8ebe362f6098.tif
humap_dataset/train/masks/8f0b2654e56c_mask.tif,humap_dataset/train/images/8f0b2654e56c.tif
humap_dataset/train/masks/fbcc007f3f36_mask.tif,humap_dataset/train/images/fbcc007f3f36.tif
humap_dataset/train/masks/f0c2afc5fb05_mask.tif,humap_dataset/train/images/f0c2afc5fb05.tif
humap_dataset/train/masks/f10a389fd4b0_mask.tif,humap_dataset/train/images/f10a389fd4b0.tif
humap_dataset/train/masks/1ca8bcb0e27f_mask.tif,humap_dataset/train/images/1ca8bcb0e27f.tif
humap_dataset/train/masks/e506a133c873_mask.tif,humap_dataset/train/images/e506a133c873.tif
humap_dataset/train/masks/e6dc33ae1abe_mask.tif,humap_dataset/train/images/e6dc33ae1abe.tif
humap_dataset/train/masks/141729073269_mask.tif,humap_dataset/train/images/141729073269.tif
humap_dataset/train/masks/7f8b1dbe8485_mask.tif,humap_dataset/train/images/7f8b1dbe8485.tif
humap_dataset/train/masks/df2d25b6fcfb_mask.tif,humap_dataset/train/images/df2d25b6fcfb.tif
humap_dataset/train/masks/8d17ab2e4ecb_mask.tif,humap_dataset/train/images/8d17ab2e4ecb.tif
humap_dataset/train/masks/db20b95a3ab9_mask.tif,humap_dataset/train/images/db20b95a3ab9.tif
humap_dataset/train/masks/8cb401cc36d6_mask.tif,humap_dataset/train/images/8cb401cc36d6.tif
humap_dataset/train/masks/019390572feb_mask.tif,humap_dataset/train/images/019390572feb.tif
humap_dataset/train/masks/4d5877f68893_mask.tif,humap_dataset/train/images/4d5877f68893.tif
humap_dataset/train/masks/7c0c2bdb3873_mask.tif,humap_dataset/train/images/7c0c2bdb3873.tif
humap_dataset/train/masks/49a730e87f9c_mask.tif,humap_dataset/train/images/49a730e87f9c.tif
humap_dataset/train/masks/d2dec3865693_mask.tif,humap_dataset/train/images/d2dec3865693.tif
humap_dataset/train/masks/ca081412bad8_mask.tif,humap_dataset/train/images/ca081412bad8.tif
humap_dataset/train/masks/8a6e6fb756da_mask.tif,humap_dataset/train/images/8a6e6fb756da.tif
humap_dataset/train/masks/2798a3698885_mask.tif,humap_dataset/train/images/2798a3698885.tif
humap_dataset/train/masks/5c4b2ee1796a_mask.tif,humap_dataset/train/images/5c4b2ee1796a.tif
humap_dataset/train/masks/67a098bcc9bf_mask.tif,humap_dataset/train/images/67a098bcc9bf.tif
humap_dataset/train/masks/9cbdd3eb5929_mask.tif,humap_dataset/train/images/9cbdd3eb5929.tif
humap_dataset/train/masks/7731c6762560_mask.tif,humap_dataset/train/images/7731c6762560.tif
humap_dataset/train/masks/1bd79e5bde8a_mask.tif,humap_dataset/train/images/1bd79e5bde8a.tif
humap_dataset/train/masks/a0316ec821f7_mask.tif,humap_dataset/train/images/a0316ec821f7.tif
humap_dataset/train/masks/64964ca0d580_mask.tif,humap_dataset/train/images/64964ca0d580.tif
humap_dataset/train/masks/48f802f35207_mask.tif,humap_dataset/train/images/48f802f35207.tif
humap_dataset/train/masks/b275b8536362_mask.tif,humap_dataset/train/images/b275b8536362.tif
humap_dataset/train/masks/b798a80f3da4_mask.tif,humap_dataset/train/images/b798a80f3da4.tif
humap_dataset/train/masks/15262223b967_mask.tif,humap_dataset/train/images/15262223b967.tif
humap_dataset/train/masks/dd9c8c29b282_mask.tif,humap_dataset/train/images/dd9c8c29b282.tif
humap_dataset/train/masks/f53f64d220e3_mask.tif,humap_dataset/train/images/f53f64d220e3.tif
humap_dataset/train/masks/b6395d5c113f_mask.tif,humap_dataset/train/images/b6395d5c113f.tif
humap_dataset/train/masks/6a4d868ab872_mask.tif,humap_dataset/train/images/6a4d868ab872.tif
humap_dataset/train/masks/4ccd8a003eb3_mask.tif,humap_dataset/train/images/4ccd8a003eb3.tif
humap_dataset/train/masks/e6d32a960166_mask.tif,humap_dataset/train/images/e6d32a960166.tif
humap_dataset/train/masks/0e9651f77684_mask.tif,humap_dataset/train/images/0e9651f77684.tif
humap_dataset/train/masks/1e2fd6c2950d_mask.tif,humap_dataset/train/images/1e2fd6c2950d.tif
humap_dataset/train/masks/46878443d6d9_mask.tif,humap_dataset/train/images/46878443d6d9.tif
humap_dataset/train/masks/19c5c6803ac1_mask.tif,humap_dataset/train/images/19c5c6803ac1.tif
humap_dataset/train/masks/2a4cc81cc5d6_mask.tif,humap_dataset/train/images/2a4cc81cc5d6.tif
humap_dataset/train/masks/02cf5c2db152_mask.tif,humap_dataset/train/images/02cf5c2db152.tif
humap_dataset/train/masks/7130a09402cc_mask.tif,humap_dataset/train/images/7130a09402cc.tif
humap_dataset/train/masks/fca17659d2c1_mask.tif,humap_dataset/train/images/fca17659d2c1.tif
humap_dataset/train/masks/5f8ec1d7ba8e_mask.tif,humap_dataset/train/images/5f8ec1d7ba8e.tif
humap_dataset/train/masks/dd690b7d9a47_mask.tif,humap_dataset/train/images/dd690b7d9a47.tif
humap_dataset/train/masks/748b86c5cebc_mask.tif,humap_dataset/train/images/748b86c5cebc.tif
humap_dataset/train/masks/9233984c12bc_mask.tif,humap_dataset/train/images/9233984c12bc.tif
humap_dataset/train/masks/e56a225520aa_mask.tif,humap_dataset/train/images/e56a225520aa.tif
humap_dataset/train/masks/ba5cffc61dce_mask.tif,humap_dataset/train/images/ba5cffc61dce.tif
humap_dataset/train/masks/270f0c7b0901_mask.tif,humap_dataset/train/images/270f0c7b0901.tif
humap_dataset/train/masks/ed7e3856c9f2_mask.tif,humap_dataset/train/images/ed7e3856c9f2.tif
humap_dataset/train/masks/8034004a9385_mask.tif,humap_dataset/train/images/8034004a9385.tif
humap_dataset/train/masks/2bf7751456cd_mask.tif,humap_dataset/train/images/2bf7751456cd.tif
humap_dataset/train/masks/af89200358de_mask.tif,humap_dataset/train/images/af89200358de.tif
humap_dataset/train/masks/0a43459733e7_mask.tif,humap_dataset/train/images/0a43459733e7.tif
humap_dataset/train/masks/0033bbc76b6b_mask.tif,humap_dataset/train/images/0033bbc76b6b.tif
humap_dataset/train/masks/1bd726055ad8_mask.tif,humap_dataset/train/images/1bd726055ad8.tif
humap_dataset/train/masks/6889e683b0c4_mask.tif,humap_dataset/train/images/6889e683b0c4.tif
humap_dataset/train/masks/b67951cda6f8_mask.tif,humap_dataset/train/images/b67951cda6f8.tif
humap_dataset/train/masks/b063f7a3829b_mask.tif,humap_dataset/train/images/b063f7a3829b.tif
humap_dataset/train/masks/fa6a66f01888_mask.tif,humap_dataset/train/images/fa6a66f01888.tif
humap_dataset/train/masks/b72ce47d803b_mask.tif,humap_dataset/train/images/b72ce47d803b.tif
humap_dataset/train/masks/7355832cc78c_mask.tif,humap_dataset/train/images/7355832cc78c.tif
humap_dataset/train/masks/0672b96aaccc_mask.tif,humap_dataset/train/images/0672b96aaccc.tif
humap_dataset/train/masks/8533ba9bc160_mask.tif,humap_dataset/train/images/8533ba9bc160.tif
humap_dataset/train/masks/f17c0bbf7b72_mask.tif,humap_dataset/train/images/f17c0bbf7b72.tif
humap_dataset/train/masks/fe248458ea89_mask.tif,humap_dataset/train/images/fe248458ea89.tif
humap_dataset/train/masks/92450a58e849_mask.tif,humap_dataset/train/images/92450a58e849.tif
humap_dataset/train/masks/38738b2f9b55_mask.tif,humap_dataset/train/images/38738b2f9b55.tif
humap_dataset/train/masks/8b29a4cb940e_mask.tif,humap_dataset/train/images/8b29a4cb940e.tif
humap_dataset/train/masks/a4b58c23d4c6_mask.tif,humap_dataset/train/images/a4b58c23d4c6.tif
humap_dataset/train/masks/065ed4490163_mask.tif,humap_dataset/train/images/065ed4490163.tif
humap_dataset/train/masks/e03b335d6734_mask.tif,humap_dataset/train/images/e03b335d6734.tif
humap_dataset/train/masks/21317283b102_mask.tif,humap_dataset/train/images/21317283b102.tif
humap_dataset/train/masks/d9808586aef2_mask.tif,humap_dataset/train/images/d9808586aef2.tif
humap_dataset/train/masks/7cb715d5413c_mask.tif,humap_dataset/train/images/7cb715d5413c.tif
humap_dataset/train/masks/fd5d1ac0480c_mask.tif,humap_dataset/train/images/fd5d1ac0480c.tif
humap_dataset/train/masks/af587261a215_mask.tif,humap_dataset/train/images/af587261a215.tif
humap_dataset/train/masks/4cf2563142f4_mask.tif,humap_dataset/train/images/4cf2563142f4.tif
humap_dataset/train/masks/36e4e18ef901_mask.tif,humap_dataset/train/images/36e4e18ef901.tif
humap_dataset/train/masks/dc67aaaa45bf_mask.tif,humap_dataset/train/images/dc67aaaa45bf.tif
humap_dataset/train/masks/52ade2ecc8f0_mask.tif,humap_dataset/train/images/52ade2ecc8f0.tif
humap_dataset/train/masks/0828cc1c22be_mask.tif,humap_dataset/train/images/0828cc1c22be.tif
humap_dataset/train/masks/f5712dbd32e2_mask.tif,humap_dataset/train/images/f5712dbd32e2.tif
humap_dataset/train/masks/7d0a50e095b3_mask.tif,humap_dataset/train/images/7d0a50e095b3.tif
humap_dataset/train/masks/fbe845f13c20_mask.tif,humap_dataset/train/images/fbe845f13c20.tif
humap_dataset/train/masks/f10aa6c569ec_mask.tif,humap_dataset/train/images/f10aa6c569ec.tif
humap_dataset/train/masks/3b83d7668181_mask.tif,humap_dataset/train/images/3b83d7668181.tif
humap_dataset/train/masks/faba1bf818ae_mask.tif,humap_dataset/train/images/faba1bf818ae.tif
humap_dataset/train/masks/c1a16cb3923b_mask.tif,humap_dataset/train/images/c1a16cb3923b.tif
humap_dataset/train/masks/d850250778f2_mask.tif,humap_dataset/train/images/d850250778f2.tif
humap_dataset/train/masks/da9507215057_mask.tif,humap_dataset/train/images/da9507215057.tif
humap_dataset/train/masks/c7d49f3f1ae3_mask.tif,humap_dataset/train/images/c7d49f3f1ae3.tif
humap_dataset/train/masks/b44814b042fc_mask.tif,humap_dataset/train/images/b44814b042fc.tif
humap_dataset/train/masks/cdf0497344de_mask.tif,humap_dataset/train/images/cdf0497344de.tif
humap_dataset/train/masks/1c8af4861691_mask.tif,humap_dataset/train/images/1c8af4861691.tif
humap_dataset/train/masks/f08e624dbf3f_mask.tif,humap_dataset/train/images/f08e624dbf3f.tif
humap_dataset/train/masks/644a28544730_mask.tif,humap_dataset/train/images/644a28544730.tif
humap_dataset/train/masks/58f6ce951b5f_mask.tif,humap_dataset/train/images/58f6ce951b5f.tif
humap_dataset/train/masks/0cb47c96bda2_mask.tif,humap_dataset/train/images/0cb47c96bda2.tif
humap_dataset/train/masks/5f9afd2ee26d_mask.tif,humap_dataset/train/images/5f9afd2ee26d.tif
humap_dataset/train/masks/ec1667fb6eb8_mask.tif,humap_dataset/train/images/ec1667fb6eb8.tif
humap_dataset/train/masks/51ebdbb49211_mask.tif,humap_dataset/train/images/51ebdbb49211.tif
humap_dataset/train/masks/3b523d3117e2_mask.tif,humap_dataset/train/images/3b523d3117e2.tif
humap_dataset/train/masks/c3696e2cc92f_mask.tif,humap_dataset/train/images/c3696e2cc92f.tif
humap_dataset/train/masks/9e1b8de22598_mask.tif,humap_dataset/train/images/9e1b8de22598.tif
humap_dataset/train/masks/b4a153ea1fc8_mask.tif,humap_dataset/train/images/b4a153ea1fc8.tif
humap_dataset/train/masks/5dcc3cda10ef_mask.tif,humap_dataset/train/images/5dcc3cda10ef.tif
humap_dataset/train/masks/db83bccea592_mask.tif,humap_dataset/train/images/db83bccea592.tif
